city,index
Filer-Idaho,64.7
Fillmore-California,83.8
Findlay-Illinois,162.8
Findlay-Ohio,220.4
Fircrest-Washington,118.7
Firebaugh-California,114.4
Firestone-Colorado,67.1
Fisher-Illinois,46.8
Fishers-Indiana,52.2
Fishkill-New-York,45
Fitchburg-Massachusetts,222.9
Fitchburg-Wisconsin,184.1
Fithian-Illinois,30.8
Fitzgerald-Georgia,375.4
Fitzwilliam-New-Hampshire,27.4
Flagler-Beach-Florida,60.3
Flagstaff-Arizona,274.9
Flandreau-South-Dakota,403.4
Flat-Rock-Michigan,113.3
Flatonia-Texas,82.3
Flatwoods-Kentucky,33.1
Fleetwood-Pennsylvania,142.2
Flemingsburg-Kentucky,104.6
Flemington-New-Jersey,114.8
Fletcher-North-Carolina,108.7
Fletcher-Oklahoma,24.6
Flint-Michigan,471.5
Flippin-Arkansas,379.9
Flomaton-Alabama,650.7
Floodwood-Minnesota,91.8
Flora-Illinois,94.9
Floral-Park-New-York,20
Florala-Alabama,268.4
Flordell-Hills-Missouri,399.5
Florence-Alabama,367.7
Florence-Arizona,65.2
Florence-Colorado,85
Florence-Kansas,32.1
Florence-Kentucky,263.7
Florence-Mississippi,24.7
Florence-New-Jersey,95.2
Florence-Oregon,191.4
Florence-South-Carolina,649.9
Florence-Texas,15.2
Floresville-Texas,145.9
Florham-Park-New-Jersey,47.6
Florida-City-Florida,991.7
Florida-New-York,10.2
Florien-Louisiana,95.6
Florissant-Missouri,187.1
Flossmoor-Illinois,157.4
Flower-Mound-Texas,62.6
Flowery-Branch-Georgia,109.7
Flowood-Mississippi,209.6
Floydada-Texas,230.9
Flushing-Michigan,75.4
Folcroft-Pennsylvania,229
Foley-Alabama,273.6
Foley-Minnesota,64
Folkston-Georgia,219
Follansbee-West-Virginia,62.5
Folly-Beach-South-Carolina,312.7
Folsom-California,121.8
Folsom-Louisiana,82.6
Fond-du-Lac-Wisconsin,186.9
Fontana-California,184.3
Ford-City-Pennsylvania,110.1
Ford-Heights-Illinois,199.9
Fordland-Missouri,129.4
Fordyce-Arkansas,627.2
Forest-Acres-South-Carolina,450.3
Forest-City-Illinois,35.2
Forest-City-Iowa,91.4
Forest-City-North-Carolina,585.3
Forest-City-Pennsylvania,44.8
Forest-Grove-Oregon,154.7
Forest-Heights-Maryland,281.1
Forest-Hill-Texas,291.5
Forest-Hills-Pennsylvania,69.3
Forest-Lake-Minnesota,212.4
Forest-Ohio,66
Forest-Park-Georgia,441.8
Forest-Park-Illinois,347.9
Forest-Park-Ohio,210.1
Forest-Park-Oklahoma,38.1
Forest-View-Illinois,346.7
Foristell-Missouri,237.7
Forks-Washington,149.9
Forney-Texas,103.6
Forrest-City-Arkansas,507.7
Forsyth-Georgia,318.2
Forsyth-Missouri,134
Fort-Atkinson-Wisconsin,141.3
Fort-Benton-Montana,65.5
Fort-Bragg-California,332.9
Fort-Collins-Colorado,159.4
Fort-Dodge-Iowa,284.1
Fort-Edward-New-York,55.9
Fort-Fairfield-Maine,46.4
Fort-Gibson-Oklahoma,129.7
Fort-Jones-California,400
Fort-Kent-Maine,21
Fort-Lauderdale-Florida,427.6
Fort-Lawn-South-Carolina,403.2
Fort-Lee-New-Jersey,59.1
Fort-Lupton-Colorado,68.2
Fort-Madison-Iowa,274.6
Fort-Meade-Florida,392.3
Fort-Mill-South-Carolina,78.3
Fort-Mitchell-Kentucky,74.8
Fort-Morgan-Colorado,321.3
Fort-Myers-Florida,275.8
Fort-Oglethorpe-Georgia,321.2
Fort-Payne-Alabama,263.1
Fort-Pierce-Florida,325.4
Fort-Plain-New-York,293.6
Fort-Recovery-Ohio,45.7
Fort-Scott-Kansas,164.2
Fort-Shawnee-Ohio,89.3
Fort-Smith-Arkansas,558.7
Fort-Stockton-Texas,134.7
Fort-Thomas-Kentucky,36.2
Fort-Valley-Georgia,401.3
Fort-Walton-Beach-Florida,223.6
Fort-Wayne-Indiana,265.1
Fort-Worth-Texas,279
Fort-Wright-Kentucky,86.5
Fortuna-California,189.3
Forty-Fort-Pennsylvania,57.9
Foster-City-California,99.2
Foster-Rhode-Island,53.9
Fountain-Colorado,249.2
Fountain-Green-Utah,90.1
Fountain-Hill-Pennsylvania,161.6
Fountain-Inn-South-Carolina,258.7
Fountain-Valley-California,126.7
Four-Oaks-North-Carolina,135.3
Fowler-California,224.2
Fowler-Colorado,38.6
Fowler-Indiana,220.2
Fowlerville-Michigan,211.6
Fox-Chapel-Pennsylvania,10.4
Fox-Lake-Illinois,202.8
Fox-Lake-Wisconsin,9.7
Fox-Point-Wisconsin,56.1
Fox-River-Grove-Illinois,80.3
Foxborough-Massachusetts,102
Frackville-Pennsylvania,58.7
Framingham-Massachusetts,156.1
Franconia-New-Hampshire,72
Frankenmuth-Michigan,97.1
Frankford-Delaware,152.7
Frankfort-Illinois,79.7
Frankfort-Indiana,181.5
Frankfort-Kentucky,276.9
Frankfort-Michigan,74.5
Frankfort-New-York,98.3
Franklin-Georgia,95.5
Franklin-Grove-Illinois,196.2
Franklin-Indiana,198.3
Franklin-Kentucky,234.8
Franklin-Lakes-New-Jersey,36.2
Franklin-Louisiana,422.2
Franklin-Massachusetts,7.5
Franklin-Michigan,65.2
Franklin-New-Jersey,101.1
Franklin-North-Carolina,383.4
Franklin-Ohio,327.1
Franklin-Park-Illinois,118.2
Franklin-Park-Pennsylvania,17.5
Franklin-Pennsylvania,120.1
Franklin-Springs-Georgia,6.5
Andrews-North-Carolina,353.6
Andrews-South-Carolina,401.7
Andrews-Texas,204.6
Angel-Fire-New-Mexico,138.1
Angels-California,164.5
Angier-North-Carolina,179.3
Angleton-Texas,167.5
Angola-Indiana,186.5
Ankeny-Iowa,130.7
Ann-Arbor-Michigan,173
Anna-Illinois,366.4
Anna-Texas,89.4
Annandale-Minnesota,72
Annapolis-Maryland,291.5
Annapolis-Missouri,32.5
Annawan-Illinois,51.6
Anniston-Alabama,1207.4
Annville-Pennsylvania,211.8
Anoka-Minnesota,154.2
Anson-Texas,119.9
Ansonia-Connecticut,157.2
Anthony-Kansas,227.3
Anthony-New-Mexico,133.6
Anthony-Texas,143.4
Antigo-Wisconsin,273.4
Antioch-California,333.5
Antioch-Illinois,78.4
Antlers-Oklahoma,64.5
Antrim-New-Hampshire,148
Apache-Junction-Arizona,151.9
Apache-Oklahoma,292.4
Apalachicola-Florida,89.3
Apex-North-Carolina,76
Apollo-Pennsylvania,156.9
Apopka-Florida,281.1
Appalachia-Virginia,310.9
Apple-Valley-California,206.5
Apple-Valley-Minnesota,130.5
Appleton-City-Missouri,113.3
Appleton-Minnesota,226.9
Appleton-Wisconsin,153.4
Aquinnah-Massachusetts,122
Arab-Alabama,450.5
Aransas-Pass-Texas,430.8
Arbyrd-Missouri,16.9
Arcade-Georgia,283.5
Arcade-New-York,34.7
Arcadia-California,159.6
Arcadia-Florida,286.2
Arcadia-Wisconsin,32.9
Arcanum-Ohio,17.9
Arcata-California,301
Archbald-Pennsylvania,77.6
Archbold-Ohio,123.1
Archdale-North-Carolina,168.9
Archer-City-Texas,181.3
Archie-Missouri,66.1
Arcola-Illinois,136
Arcola-Texas,125.6
Arden-Hills-Minnesota,16.5
Ardmore-Alabama,212.2
Ardmore-Oklahoma,435.4
Ardmore-Tennessee,106.6
Ardsley-New-York,39
Argenta-Illinois,167.7
Argentine-Michigan,33.4
Argo-Alabama,102.8
Argyle-Texas,22
Arkadelphia-Arkansas,267.6
Arkansas-City-Arkansas,133.3
Arkansas-City-Kansas,349.6
Arkoma-Oklahoma,20.6
Arley-Alabama,623.2
Arlington-Georgia,202.9
Arlington-Heights-Illinois,56.3
Arlington-Heights-Ohio,323.5
Arlington-Massachusetts,40
Arlington-Texas,289.7
Arlington-Washington,241.5
Arma-Kansas,128.9
Armada-Michigan,95.7
Armington-Illinois,131.2
Arnold-Missouri,168.5
Arnold-Pennsylvania,400.4
Arp-Texas,153.6
Arroyo-Grande-California,111
Artesia-California,212.1
Artesia-New-Mexico,308.3
Arthur-Illinois,45.5
Arvada-Colorado,209.4
Arvin-California,342.4
Asbury-Park-New-Jersey,474.4
Ash-Flat-Arkansas,249.3
Ash-Grove-Missouri,116.1
Ashburn-Georgia,384.8
Ashburnham-Massachusetts,67.1
Ashby-Massachusetts,144.8
Ashdown-Arkansas,214.6
Asheboro-North-Carolina,352.8
Asheville-North-Carolina,517.9
Ashfield-Massachusetts,71.7
Ashford-Alabama,111
Ashland-Alabama,703.9
Ashland-City-Tennessee,290.4
Ashland-Illinois,191.4
Ashland-Kentucky,292.4
Ashland-Maine,39.8
Ashland-Massachusetts,58.4
Ashland-Missouri,84.8
Ashland-Nebraska,35.7
Ashland-New-Hampshire,95
Ashland-Ohio,178.2
Ashland-Oregon,154.4
Ashland-Pennsylvania,37.5
Ashland-Virginia,147.5
Ashland-Wisconsin,264.5
Ashley-Pennsylvania,214.8
Ashton-Illinois,15.6
Ashville-Alabama,115.3
Ashville-Ohio,107.8
Ashwaubenon-Wisconsin,172.5
Asotin-Washington,88.6
Aspen-Colorado,180.1
Aspinwall-Pennsylvania,34.9
Assumption-Illinois,179.3
Astatula-Florida,54.5
Astoria-Illinois,76.9
Astoria-Oregon,373.7
Atascadero-California,137.3
Atchison-Kansas,232.6
Atglen-Pennsylvania,55.6
Athena-Oregon,174
Athens-Alabama,167.9
Athens-Clarke-County-Georgia,278.6
Athens-Illinois,42.9
Athens-Ohio,86
Athens-Pennsylvania,64.2
Athens-Tennessee,504.8
Athens-Texas,244.3
Athens-Wisconsin,196.7
Atherton-California,131.8
Athol-Massachusetts,171.8
Atkins-Arkansas,309.8
Atkinson-Illinois,278.5
Atkinson-New-Hampshire,22.6
Atlanta-Georgia,469
Atlanta-Illinois,69.5
Atlanta-Texas,454.4
Atlantic-Beach-Florida,145.8
Atlantic-Beach-North-Carolina,647.4
Atlantic-City-New-Jersey,524
Atlantic-Highlands-New-Jersey,64.1
Atlantic-Iowa,216.3
Atlantis-Florida,189.1
Atmore-Alabama,498.3
Atoka-Oklahoma,254.9
Atoka-Tennessee,70.3
Attalla-Alabama,172.2
Attica-Indiana,141.5
Attica-New-York,8.3
Attleboro-Massachusetts,147.2
Atwater-California,350.8
Atwater-Minnesota,3.6
Atwood-Illinois,26
Atwood-Kansas,250
Aubrey-Texas,56.3
Auburn-Alabama,198.2
Auburn-California,195.1
Auburn-Georgia,100.6
Auburn-Hills-Michigan,227.9
Auburn-Illinois,19.7
Auburn-Indiana,78.1
Auburn-Kentucky,52.3
Auburn-Maine,169.8
Auburn-Massachusetts,115.3
Auburn-Michigan,24
Auburn-Nebraska,119.2
Independence-Missouri,435.3
Independence-New-York,51.9
Independence-Ohio,132.3
Independence-Oregon,112.3
Independence-Virginia,30.1
Independence-Wisconsin,24.7
Indialantic-Florida,132.1
Indian-Harbour-Beach-Florida,53.5
Indian-Head-Park-Illinois,87.9
Indian-Hills-Kentucky,40.7
Indian-River-Shores-Florida,8.4
Indian-Rocks-Beach-Florida,136.7
Indian-Shores-Florida,31.2
Indian-Wells-California,189.8
Indiana-Pennsylvania,235
Indianapolis-Indiana,583.7
Indianola-Iowa,339.9
Indianola-Mississippi,661.1
Indio-California,264.3
Industry-California,37801
Industry-Pennsylvania,89.1
Ingleside-Texas,194
Inglewood-California,304
Inglis-Florida,267.8
Ingram-Pennsylvania,61.6
Ingram-Texas,90
Inkster-Michigan,455.4
Inman-Kansas,114.5
Inman-South-Carolina,169.7
Interlachen-Florida,297.2
Interlaken-New-Jersey,15.2
International-Falls-Minnesota,122.3
Inver-Grove-Heights-Minnesota,173.6
Inverness-Illinois,10.5
Iola-Kansas,295.3
Ione-California,60.2
Ionia-Michigan,304.6
Iowa-City-Iowa,160.3
Iowa-Falls-Iowa,153.4
Iowa-Louisiana,306.9
Iowa-Park-Texas,55.3
Ipswich-Massachusetts,78.8
Irmo-South-Carolina,231.1
Iron-Mountain-Lake-Missouri,15
Iron-Mountain-Michigan,37.7
Iron-River-Michigan,198.2
Iron-River-Wisconsin,125.1
Irondale-Alabama,304.5
Ironton-Missouri,66.2
Ironton-Ohio,157.3
Ironwood-Michigan,129.8
Irvine-California,86.7
Irvine-Kentucky,38.1
Irving-Illinois,112.5
Irving-Texas,197.5
Irvington-Illinois,117
Irvington-Kentucky,106.1
Irvington-New-Jersey,286.3
Irvington-New-York,22.9
Irwin-Pennsylvania,133.8
Irwindale-California,1328.1
Isanti-Minnesota,88.9
Ishpeming-Michigan,103.2
Island-Heights-New-Jersey,22.1
Island-Lake-Illinois,47.5
Isle-Minnesota,424.7
Isle-of-Palms-South-Carolina,110.9
Islesboro-Maine,97.3
Isleton-California,404
Issaquah-Washington,149.2
Italy-Texas,158.1
Itasca-Illinois,82.9
Itasca-Texas,67.4
Ithaca-Michigan,125.7
Ithaca-New-York,160.1
Itta-Bena-Mississippi,954
Iuka-Mississippi,205.8
Iva-South-Carolina,317.3
Ivey-Georgia,58.1
Ivins-Utah,67
Ivyland-Pennsylvania,21.2
Jacinto-City-Texas,132.6
Jacksboro-Tennessee,252.2
Jacksboro-Texas,96
Jackson-Alabama,345.9
Jackson-California,292.1
Jackson-Center-Ohio,88.3
Jackson-Georgia,246.8
Jackson-Kentucky,126.9
Jackson-Louisiana,255.5
Jackson-Michigan,547.5
Jackson-Minnesota,245.9
Jackson-Mississippi,553
Jackson-Missouri,94.8
Jackson-New-Hampshire,31.5
Jackson-Ohio,175.8
Jackson-South-Carolina,170.2
Jackson-Tennessee,457.7
Jackson-Wisconsin,96.8
Jackson-Wyoming,158.5
Jacksonville-Alabama,325.3
Jacksonville-Arkansas,526.4
Jacksonville-Beach-Florida,329.9
Jacksonville-Florida,366.7
Jacksonville-Illinois,275.1
Jacksonville-North-Carolina,207.2
Jacksonville-Oregon,118.5
Jacksonville-Texas,282.8
Jaffrey-New-Hampshire,117.2
Jal-New-Mexico,254.2
Jamaica-Beach-Texas,167.9
Jamesburg-New-Jersey,122.9
Jamestown-Kentucky,93.5
Jamestown-New-York,352.1
Jamestown-North-Dakota,188.6
Jamestown-Ohio,220.5
Jamestown-Pennsylvania,62.4
Jamestown-Rhode-Island,55.6
Jamestown-Tennessee,266.8
Janesville-Minnesota,158.3
Janesville-Wisconsin,194.6
Jarrell-Texas,82.2
Jasper-Alabama,506.7
Jasper-Florida,71.2
Jasper-Georgia,354.2
Jasper-Indiana,133.7
Jasper-Missouri,88.8
Jasper-Tennessee,195.8
Jasper-Texas,330.6
Jay-Maine,101.2
Jay-Oklahoma,244.9
Jeanerette-Louisiana,142.2
Jeannette-Pennsylvania,53.7
Jefferson-City-Missouri,229.3
Jefferson-City-Tennessee,167.2
Jefferson-Georgia,89.8
Jefferson-Iowa,58.2
Jefferson-North-Carolina,58.4
Jefferson-Ohio,101.5
Jefferson-Pennsylvania,6.3
Jefferson-South-Dakota,86.9
Jefferson-Texas,109
Jefferson-Wisconsin,127.7
Jeffersontown-Kentucky,151.6
Jeffersonville-Indiana,218.6
Jellico-Tennessee,203.1
Jemison-Alabama,376.5
Jena-Louisiana,21.4
Jenkintown-Pennsylvania,127.9
Jenks-Oklahoma,104.8
Jennerstown-Pennsylvania,10.7
Jennings-Florida,96.3
Jennings-Louisiana,125.8
Jennings-Missouri,752
Jennings-Oklahoma,42
Jermyn-Pennsylvania,190.9
Jerome-Arizona,254.9
Jerome-Idaho,234
Jerome-Illinois,105.8
Jersey-City-New-Jersey,244
Jersey-Shore-Pennsylvania,188.5
Jersey-Village-Texas,184.1
Jerseyville-Illinois,282.7
Jessup-Pennsylvania,55.3
Jesup-Georgia,342.9
Jim-Thorpe-Pennsylvania,190.3
John-Day-Oregon,313.7
Johns-Creek-Georgia,43
Johnsburg-Illinois,101.9
Johnson-Arkansas,178.3
Johnson-City-New-York,419.8
Johnson-City-Tennessee,285.2
Johnson-City-Texas,21.8
Johnsonburg-Pennsylvania,234.8
Johnsonville-South-Carolina,114.5
Johnston-City-Illinois,456.4
Johnston-Iowa,101.1
Johnston-Rhode-Island,96
Johnston-South-Carolina,92.4
Johnstown-Colorado,124.7
Johnstown-New-York,163.3
Johnstown-Ohio,22.3
Johnstown-Pennsylvania,513.8
Joliet-Illinois,219.4
Joliet-Montana,42.3
Jones-Creek-Texas,51.2
Jones-Oklahoma,199
Jonesboro-Arkansas,432.3
Jonesboro-Georgia,354.6
Jonesboro-Illinois,49.5
Jonesborough-Tennessee,225.4
Jonesburg-Missouri,108.6
Jonestown-Texas,261.6
Jonesville-Louisiana,571.7
Caryville-Tennessee,165.9
Casa-Grande-Arizona,240.6
Cascade-Idaho,493.1
Caseville-Michigan,84.8
Casey-Illinois,171.9
Caseyville-Illinois,291.6
Cashton-Wisconsin,43.2
Casper-Wyoming,267.5
Caspian-Michigan,31.6
Cass-City-Michigan,106.3
Casselberry-Florida,227.1
Cassopolis-Michigan,133.9
Cassville-Missouri,454.8
Castle-Hills-Texas,448.1
Castle-Rock-Colorado,88.9
Castle-Rock-Washington,100
Castle-Shannon-Pennsylvania,45.1
Castleton-Vermont,47.9
Castroville-Texas,157.8
Catasauqua-Pennsylvania,136.7
Catawba-North-Carolina,240.3
Catawissa-Pennsylvania,181.9
Cathedral-City-California,171.4
Catlettsburg-Kentucky,175.8
Catlin-Illinois,60.3
Catoosa-Oklahoma,484.4
Catskill-New-York,124.3
Cavalier-North-Dakota,28.7
Cave-City-Arkansas,131.7
Cave-City-Kentucky,148.1
Cave-Spring-Georgia,130
Cave-Springs-Arkansas,48.9
Cayce-South-Carolina,515.9
Cayuga-Heights-New-York,8.5
Cazenovia-New-York,63.7
Cedar-Bluff-Alabama,63
Cedar-Bluff-Virginia,117.6
Cedar-City-Utah,182.6
Cedar-Falls-Iowa,176.4
Cedar-Grove-Florida,245.3
Cedar-Grove-New-Jersey,29.9
Cedar-Hill-Texas,188.5
Cedar-Key-Florida,106.6
Cedar-Lake-Indiana,101.1
Cedar-Park-Texas,76.3
Cedar-Rapids-Iowa,235.5
Cedar-Springs-Michigan,258.9
Cedarburg-Wisconsin,41.4
Cedaredge-Colorado,70.7
Cedartown-Georgia,414.7
Celina-Ohio,232.6
Celina-Tennessee,138.3
Celina-Texas,62.3
Cement-Oklahoma,74.8
Centennial-Colorado,151.6
Center-Colorado,305.8
Center-Harbor-New-Hampshire,35.5
Center-Hill-Florida,31.2
Center-Line-Michigan,177.2
Center-Missouri,23.7
Center-Texas,372.8
Centerfield-Utah,17.3
Centerton-Arkansas,204.5
Centerville-Georgia,169
Centerville-Iowa,189.6
Centerville-Ohio,79.4
Centerville-Pennsylvania,125
Centerville-South-Dakota,43.2
Centerville-Tennessee,138
Centerville-Utah,144.9
Central-City-Colorado,515.2
Central-City-Illinois,187.4
Central-City-Kentucky,144.4
Central-City-Nebraska,72.5
Central-Falls-Rhode-Island,211.6
Central-Point-Oregon,161
Central-South-Carolina,122.9
Central-Square-New-York,145.8
Centralia-Illinois,740.9
Centralia-Missouri,151.6
Centralia-Washington,312.9
Centre-Alabama,418.1
Centre-Island-New-York,17.1
Centreville-Alabama,66.1
Centreville-Illinois,528.4
Centreville-Maryland,77.4
Ceredo-West-Virginia,29.9
Ceres-California,248
Cerritos-California,235.7
Chadbourn-North-Carolina,480.9
Chadron-Nebraska,173.9
Chadwick-Illinois,86.9
Chaffee-Missouri,64.6
Chagrin-Falls-Ohio,61.4
Chalfont-Pennsylvania,37.1
Challis-Idaho,124.2
Chamberlain-South-Dakota,375.3
Chambersburg-Pennsylvania,223.4
Chamblee-Georgia,306.7
Champaign-Illinois,364.9
Champlin-Minnesota,77.5
Chandler-Arizona,178.2
Chandler-Oklahoma,203.3
Chandler-Texas,19.7
Channahon-Illinois,48.2
Chanute-Kansas,280.6
Chapel-Hill-North-Carolina,103
Chapel-Hill-Tennessee,121.4
Chapin-South-Carolina,208.7
Chapman-Kansas,46.4
Chapmanville-West-Virginia,231.4
Chardon-Ohio,110.9
Chariton-Iowa,188.4
Charlack-Missouri,242
Charlemont-Massachusetts,31.8
Charleroi-Pennsylvania,365.9
Charles-City-Iowa,109.5
Charles-Town-West-Virginia,139
Charleston-Arkansas,154.8
Charleston-Illinois,61.3
Charleston-Mississippi,311.8
Charleston-Missouri,288.2
Charleston-South-Carolina,225.2
Charleston-Tennessee,34.5
Charleston-West-Virginia,553.5
Charlestown-Indiana,190.1
Charlestown-New-Hampshire,49.4
Charlestown-Rhode-Island,55.3
Charlevoix-Michigan,293.8
Charlotte-Michigan,200
Charlottesville-Virginia,215.8
Charlton-Massachusetts,40.9
Chase-City-Virginia,127
Chaska-Minnesota,62.6
Chatham-Illinois,52.5
Chatham-Massachusetts,91.9
Chatham-New-Jersey,33.5
Chatham-New-York,7.4
Chatham-Virginia,25.1
Chatom-Alabama,272.5
Chatsworth-Georgia,55.6
Chattahoochee-Florida,443.7
Chattahoochee-Hills-Georgia,151.2
Chattanooga-Oklahoma,18.1
Chattanooga-Tennessee,579.9
Chebanse-Illinois,26
Cheboygan-Michigan,259.2
Checotah-Oklahoma,307.7
Cheektowaga-New-York,197.4
Chehalis-Washington,315.5
Chelmsford-Massachusetts,74.8
Chelsea-Massachusetts,264.1
Chelsea-Michigan,70.2
Chelsea-Oklahoma,179.8
Chenequa-Wisconsin,6.6
Cheney-Kansas,87.1
Cheney-Washington,223.1
Chenoa-Illinois,30.2
Cheraw-South-Carolina,600.3
Cherokee-Alabama,118.1
Cherokee-Iowa,98.5
Cherokee-Oklahoma,100.7
Cherokee-Village-Arkansas,158.2
Cherry-Hills-Village-Colorado,81.2
Cherry-Valley-Illinois,426.1
Cherryvale-Kansas,207.8
Cherryville-North-Carolina,194
Chesaning-Michigan,31.7
Chesapeake-Virginia,233.1
Cheshire-Connecticut,56.7
Pittsburgh-Pennsylvania,340.2
Pittsfield-Illinois,126.8
Pittsfield-Maine,33.8
Pittsfield-Massachusetts,307
Pittsfield-New-Hampshire,171.7
Pittsford-Vermont,15.4
Pittston-Pennsylvania,144
Pittsville-Wisconsin,217.1
Placentia-California,187.3
Placerville-California,223.4
Plain-City-Ohio,15.6
Plainfield-Connecticut,83.7
Plainfield-Illinois,72.9
Plainfield-Indiana,117.2
Plainfield-New-Jersey,183.3
Plainfield-Pennsylvania,26.7
Plains-Georgia,58.3
Plains-Montana,156.2
Plains-Pennsylvania,122.2
Plainview-Minnesota,57.7
Plainview-Nebraska,23.5
Plainview-Tennessee,60.7
Plainview-Texas,200.4
Plainville-Connecticut,129.5
Plainville-Kansas,133.2
Plainville-Massachusetts,55.7
Plainwell-Michigan,152.2
Plaistow-New-Hampshire,65
Plano-Illinois,90.2
Plano-Texas,134.8
Plant-City-Florida,238
Plantation-Florida,188
Plaquemine-Louisiana,305.7
Platte-City-Missouri,106
Platte-South-Dakota,167.1
Plattekill-New-York,14.7
Platteville-Colorado,129.8
Platteville-Wisconsin,136.2
Plattsburg-Missouri,94.2
Plattsburgh-New-York,132
Plattsmouth-Nebraska,199.1
Pleasant-Grove-Alabama,103
Pleasant-Grove-Utah,79.3
Pleasant-Hill-California,270.1
Pleasant-Hill-Illinois,220.8
Pleasant-Hill-Iowa,279.9
Pleasant-Hill-Missouri,103.1
Pleasant-Hills-Pennsylvania,30.3
Pleasant-Hope-Missouri,141.9
Pleasant-Plains-Illinois,18.9
Pleasant-Prairie-Wisconsin,115.8
Pleasant-Ridge-Michigan,25.6
Pleasant-Valley-Missouri,70.3
Pleasant-View-Tennessee,54.2
Pleasant-View-Utah,51.8
Pleasanton-California,129.5
Pleasanton-Kansas,68.4
Pleasanton-Texas,238.8
Pleasantville-New-Jersey,168.4
Pleasantville-New-York,117.2
Plover-Wisconsin,113.6
Plum-Pennsylvania,82.4
Plumerville-Arkansas,64.7
Plymouth-Connecticut,50.5
Plymouth-Illinois,130.7
Plymouth-Indiana,162.7
Plymouth-Massachusetts,149.3
Plymouth-Michigan,72.5
Plymouth-Minnesota,70.1
Plymouth-New-Hampshire,124.5
Plymouth-North-Carolina,583.2
Plymouth-Pennsylvania,294.1
Plymouth-Township-Michigan,62.1
Plymouth-Wisconsin,100.7
Plympton-Massachusetts,56.7
Pocahontas-Arkansas,472.8
Pocahontas-Virginia,11.3
Pocatello-Idaho,231.2
Pocola-Oklahoma,74.4
Pocomoke-City-Maryland,153.3
Point-Comfort-Texas,91.6
Point-Marion-Pennsylvania,358.1
Point-Pleasant-Beach-New-Jersey,94.3
Point-Pleasant-New-Jersey,45.8
Point-Pleasant-West-Virginia,136
Poland-Ohio,24.7
Polk-City-Iowa,27.5
Polk-Pennsylvania,34.7
Polo-Illinois,136.7
Polo-Missouri,162.9
Polson-Montana,306.4
Pomona-California,348
Pompano-Beach-Florida,425.5
Pompton-Lakes-New-Jersey,43.4
Ponca-City-Oklahoma,412.8
Ponce-Inlet-Florida,46.5
Ponchatoula-Louisiana,620.5
Pond-Creek-Oklahoma,37.7
Ponder-Texas,72.8
Ponderay-Idaho,282.1
Pontiac-Illinois,111.8
Pontiac-Michigan,481.8
Pontoon-Beach-Illinois,157
Pooler-Georgia,189.8
Poplar-Bluff-Missouri,517
Poplarville-Mississippi,185
Poquoson-Virginia,103.2
Port-Allegany-Pennsylvania,47.5
Port-Allen-Louisiana,335
Port-Angeles-Washington,409.2
Port-Aransas-Texas,260.6
Port-Arthur-Texas,315
Port-Austin-Michigan,104.8
Port-Barrington-Illinois,19.8
Port-Byron-Illinois,81.6
Port-Byron-New-York,3.3
Port-Carbon-Pennsylvania,13.5
Port-Chester-New-York,57.4
Port-Clinton-Ohio,207.1
Port-Deposit-Maryland,318.7
Port-Dickinson-New-York,64.4
Port-Edwards-Wisconsin,15.2
Port-Gibson-Mississippi,50.2
Port-Hueneme-California,150.1
Port-Huron-Michigan,336.6
Port-Isabel-Texas,199.7
Port-Jervis-New-York,232.8
Port-Lavaca-Texas,336.1
Port-Neches-Texas,162
Port-Orange-Florida,95
Port-Orchard-Washington,288.6
Port-Richey-Florida,453.9
Port-Royal-South-Carolina,152
Port-St,97
Port-St,89.3
Port-Townsend-Washington,219.9
Port-Vincent-Louisiana,117.2
Port-Vue-Pennsylvania,71.6
Port-Washington-New-York,27.5
Wanaque-New-Jersey,25.7
Wapakoneta-Ohio,77.3
Wapato-Washington,202.4
Wappingers-Falls-New-York,54.1
Ward-Arkansas,463.3
Wardell-Missouri,88.2
Warden-Washington,203.8
Ware-Massachusetts,152.9
Ware-Shoals-South-Carolina,453.2
Wareham-Massachusetts,282.9
Warner-New-Hampshire,59.6
Warner-Oklahoma,31.5
Warner-Robins-Georgia,390.1
Warr-Acres-Oklahoma,383
Warren-Arkansas,266.1
Warren-Illinois,69.9
Warren-Massachusetts,212.7
Warren-Michigan,249.2
Warren-Ohio,409.1
Warren-Pennsylvania,218
Warren-Rhode-Island,124.2
Warrensburg-Illinois,67.6
Warrensburg-Missouri,250.7
Warrensville-Heights-Ohio,312.7
Warrenton-Georgia,297.5
Warrenton-Missouri,481
Warrenton-North-Carolina,342.9
Warrenton-Oregon,418.7
Warrenton-Virginia,130.6
Warrenville-Illinois,61.5
Warrior-Alabama,172.7
Warroad-Minnesota,101.9
Warsaw-Illinois,87.6
Warsaw-Indiana,323.3
Warsaw-Kentucky,31.8
Warsaw-Missouri,440.2
Warsaw-New-York,128
Warsaw-North-Carolina,238.6
Warsaw-Virginia,30.9
Warson-Woods-Missouri,36.4
Wartburg-Tennessee,138.4
Wartrace-Tennessee,63.6
Warwick-Georgia,38.2
Warwick-New-York,43.6
Warwick-Rhode-Island,114.1
Waseca-Minnesota,139.5
Washburn-Illinois,17.5
Washburn-Maine,215.9
