City,County,State,City Latitude,City Longitude,Closest Airport,Closest Airport ICAO,Distance to Airport KM,Distance to Airport Miles
West Buechel,Jefferson,KY,38.195,-85.6678,Louisville Muhammad Ali International Airport,KSDF,6.385773204825014,3.9679355592099648
Stuart,Patrick,VA,36.6404,-80.2687,Piedmont Triad International Airport,KGSO,67.23571898715423,41.77833938991081
North Grosvenor Dale,Windham,CT,41.9862,-71.9034,Bradley International Airport,KBDL,64.6896428001175,40.19628097428037
Walnut Creek,Holmes,OH,40.5427,-81.7213,Cleveland Hopkins International Airport,KCLE,97.22892100098913,60.41525131708982
Middleburg,Snyder,PA,40.7892,-77.0445,Baltimore/Washington International Thurgood Marshall Airport,KBWI,182.28634319732453,113.26748381613338
Goodwell,Texas,OK,36.5943,-101.6326,Rick Husband Amarillo International Airport,KAMA,153.0252139251995,95.08546080695793
Starbuck,Pope,MN,45.6121,-95.5333,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,198.32646694420944,123.23435475688376
Mayo,Lafayette,FL,30.0512,-83.1768,Jacksonville International Airport,KJAX,151.22470639927445,93.96667728496485
Roseland,Indian River,FL,27.8361,-80.4884,Orlando International Airport,KMCO,104.05293834297674,64.65549916170147
North Bend,Dodge,NE,41.462,-96.7858,Des Moines International Airport,KDSM,260.1760527303982,161.66590609635082
Huntsville,Scott,TN,36.4112,-84.5053,Nashville International Airport,KBNA,197.39198171488025,122.6536925485532
Waymart,Wayne,PA,41.5866,-75.4047,Newark Liberty International Airport,KEWR,143.51527675092123,89.17625973305204
Toluca,Marshall,IL,41.0044,-89.1339,General Wayne A. Downing Peoria International Airport,KPIA,60.380924191355064,37.518967321891324
Woodsboro,Frederick,MD,39.5328,-77.3096,Washington Dulles International Airport,KIAD,66.61682951720934,41.39377929730379
Lake Winnebago,Cass,MO,38.8234,-94.3612,Kansas City International Airport,KMCI,60.89039875984505,37.83554014588343
Hometown,Schuylkill,PA,40.8216,-75.9865,Philadelphia International Airport,KPHL,123.05270769972068,76.46140864662468
Calverton Park,St. Louis,MO,38.7656,-90.3103,St Louis Lambert International Airport,KSTL,5.507520525086257,3.4222146376974774
Piney View,Raleigh,WV,37.835,-81.1275,Piedmont Triad International Airport,KGSO,220.21053296031803,136.83248311819239
Lomas,Canóvanas,PR,18.2687,-65.9091,Miami International Airport,KMIA,1700.341049966252,1056.54295862679
Westfield,Marquette,WI,43.8851,-89.4926,Austin Straubel International Airport,KGRB,127.52323638341852,79.23926641944843
Clymer,Indiana,PA,40.6686,-79.0132,Pittsburgh International Airport,KPIT,104.87140921821208,65.16407339161151
Captains Cove,Accomack,VA,38.0003,-75.4173,Newport News Williamsburg International Airport,KPHF,135.3242377929473,84.086584026489
Lumpkin,Stewart,GA,32.0487,-84.7981,Hartsfield Jackson Atlanta International Airport,KATL,179.9287755928542,111.80255920466253
Tyhee,Bannock,ID,42.9552,-112.4563,Salt Lake City International Airport,KSLC,244.16956607017946,151.7199362725067
Spring Grove,Houston,MN,43.5607,-91.637,Rochester International Airport,KRST,79.38159848900453,49.32543911103093
Heppner,Morrow,OR,45.3547,-119.5559,Portland International Airport,KPDX,238.6213244845795,148.27241874057256
Colony Park,Berks,PA,40.3465,-75.9827,Philadelphia International Airport,KPHL,82.23516602974871,51.098563798104195
Waldo,Columbia,AR,33.3528,-93.2949,Jackson-Medgar Wiley Evers International Airport,KJAN,322.27250180013147,200.25085117054985
Chrisman,Edgar,IL,39.8044,-87.6749,Indianapolis International Airport,KIND,118.39768314134221,73.56891045075558
Mount Airy,Habersham,GA,34.5221,-83.4977,Greenville Spartanburg International Airport,KGSP,124.05419168736158,77.08370195380589
Otterbein,Benton,IN,40.4882,-87.0854,Indianapolis International Airport,KIND,108.96686931700019,67.7088743477476
Eastport,Washington,ME,44.9137,-67.0183,Bangor International Airport,KBGR,143.13074846104465,88.93732492813747
Fairfax,Osage,OK,36.5698,-96.708,Tulsa International Airport,KTUL,84.21674547502565,52.32986019591126
Geary,Blaine,OK,35.5927,-98.2914,Tulsa International Airport,KTUL,226.7110122991283,140.8716937655241
Washburn,McLean,ND,47.292,-101.0278,Billings Logan International Airport,KBIL,597.6525342994803,371.36407242070925
Onarga,Iroquois,IL,40.7153,-88.0108,Chicago Midway International Airport,KMDW,121.0001974470646,75.18603788791947
Mabscott,Raleigh,WV,37.7694,-81.2133,Piedmont Triad International Airport,KGSO,217.73578546802335,135.29474629920824
Palm Beach Shores,Palm Beach,FL,26.7775,-80.0367,Palm Beach International Airport,KPBI,12.006665287198013,7.4605960175045745
Roseland,Tangipahoa,LA,30.7646,-90.5114,Louis Armstrong New Orleans International Airport,KMSY,89.13210180587274,55.38412105763731
Craig,Prince of Wales-Hyder,AK,55.4913,-133.1165,Boeing Field King County International Airport,KBFI,1156.5467035609367,718.6448130477036
Fremont,Wayne,NC,35.5436,-77.9751,Raleigh Durham International Airport,KRDU,82.21571580373079,51.086477987823166
Niverville,Columbia,NY,42.4484,-73.6497,Bradley International Airport,KBDL,97.72003418714004,60.72041490690423
Mounds,Creek,OK,35.8789,-96.0682,Tulsa International Airport,KTUL,39.04327592812978,24.260367215393117
Clear Lake,Deuel,SD,44.7646,-96.6767,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,272.77592106400556,169.4951014026464
North Charleroi,Washington,PA,40.15,-79.9083,Pittsburgh International Airport,KPIT,46.89646074861442,29.140110091119443
New Brockton,Coffee,AL,31.3784,-85.9228,Birmingham-Shuttlesworth International Airport,KBHM,255.09713603254963,158.5100135331086
Buffalo,Putnam,WV,38.6116,-81.982,Rickenbacker International Airport,KLCK,156.5537457639539,97.27798886984296
Dodson Branch,Jackson,TN,36.3148,-85.5322,Nashville International Airport,KBNA,104.95921558693153,65.21863374031035
Cascade-Chipita Park,El Paso,CO,38.9433,-105.0024,Denver International Airport,KDEN,105.97059091870275,65.84707324386343
Fort Thompson,Buffalo,SD,44.0527,-99.4079,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,499.3484781192222,310.28076306711483
Gerber,Tehama,CA,40.0614,-122.1482,Sacramento International Airport,KSMF,159.26262910219617,98.96121096038657
Galveston,Cass,IN,40.5767,-86.1924,Fort Wayne International Airport,KFWA,95.12005132515073,59.1048604359705
Smithville,Wayne,OH,40.8625,-81.8604,Cleveland Hopkins International Airport,KCLE,61.07493421767909,37.95020516476032
Lubeck,Wood,WV,39.2276,-81.6265,Rickenbacker International Airport,KLCK,129.25627970924356,80.31612963046832
Philmont,Columbia,NY,42.2477,-73.6463,Bradley International Airport,KBDL,86.56862673768019,53.79125147834443
Cripple Creek,Teller,CO,38.7466,-105.185,Denver International Airport,KDEN,131.5862094293912,81.76388085659212
Hackleburg,Marion,AL,34.2693,-87.8303,Huntsville International Carl T Jones Field,KHSV,105.04371841598571,65.27114136460314
Hampton,Calhoun,AR,33.5363,-92.4661,Jackson-Medgar Wiley Evers International Airport,KJAN,261.38387304225176,162.41641085291164
Gnadenhutten,Tuscarawas,OH,40.3594,-81.4293,Pittsburgh International Airport,KPIT,102.33072548208429,63.585365689673296
Platte,Charles Mix,SD,43.3868,-98.8437,Des Moines International Airport,KDSM,472.16964364576444,293.39261807574104
Nevada,Collin,TX,33.0463,-96.3811,Dallas Fort Worth International Airport,KDFW,63.49444158400993,39.45361736038615
West Canton,Haywood,NC,35.5384,-82.8671,Greenville Spartanburg International Airport,KGSP,92.59892588337992,57.53830569486684
Stoneville,Rockingham,NC,36.4653,-79.9064,Piedmont Triad International Airport,KGSO,40.957834093739045,25.450018520227545
Falkville,Morgan,AL,34.3793,-86.9086,Huntsville International Carl T Jones Field,KHSV,31.177113877196618,19.372560662410315
Lumber City,Telfair,GA,31.933,-82.6828,Savannah Hilton Head International Airport,KSAV,141.24790925821605,87.76738287326882
Algonquin,Dorchester,MD,38.5839,-76.0978,Baltimore/Washington International Thurgood Marshall Airport,KBWI,82.24698353942792,51.10590685827457
Shattuck,Ellis,OK,36.2651,-99.8774,Rick Husband Amarillo International Airport,KAMA,201.87626664651413,125.44009805766446
Dimondale,Eaton,MI,42.6485,-84.6475,MBS International Airport,KMBS,108.6160107088874,67.49086091339422
Stockton,Rooks,KS,39.4251,-99.2764,Kansas City International Airport,KMCI,392.46062690590867,243.86373069327675
Mission,Todd,SD,43.3063,-100.661,Denver International Airport,KDEN,507.85838061140754,315.56857139056706
Bloomfield,Perry,PA,40.4189,-77.189,Baltimore/Washington International Thurgood Marshall Airport,KBWI,145.25007648748326,90.25421432711926
Rush Springs,Grady,OK,34.7792,-97.9572,Fort Worth Meacham International Airport,KFTW,224.69931420034928,139.62168250384806
Medford,Steele,MN,44.1685,-93.2472,Rochester International Airport,KRST,66.36617545888464,41.2380300842977
Seeley Lake,Missoula,MT,47.1614,-113.4525,Spokane International Airport,KGEG,311.4123082807649,193.50263969118882
Harriston,Augusta,VA,38.212,-78.8283,Washington Dulles International Airport,KIAD,144.4565712483116,89.76115302444889
Cottonwood,Houston,AL,31.0552,-85.3007,Hartsfield Jackson Atlanta International Airport,KATL,298.52107873086925,185.4924009162947
Kingston,Somerset,NJ,40.3816,-74.6114,Newark Liberty International Airport,KEWR,50.93821754729547,31.651541363224045
Roland,Story,IA,42.1661,-93.5029,Des Moines International Airport,KDSM,71.52790567714463,44.445380584094174
Pleasant Hill,Miami,OH,40.0506,-84.3462,James M Cox Dayton International Airport,KDAY,19.70531247175632,12.24431365695019
Chinook,Blaine,MT,48.5901,-109.2318,Billings Logan International Airport,KBIL,313.7314408194785,194.94368185972834
Fuig,Guánica,PR,17.9857,-66.917,Miami International Airport,KMIA,1628.539858855211,1011.927766344693
Rogers,Bell,TX,30.93,-97.2291,Austin Bergstrom International Airport,KAUS,92.03189045226314,57.18596620859129
Rolla,Rolette,ND,48.8527,-99.6142,Duluth International Airport,KDLH,596.8616738323412,370.87265450321047
Wells,Elko,NV,41.1132,-114.9535,Salt Lake City International Airport,KSLC,252.47396656959666,156.88005157611016
Santa Margarita,San Luis Obispo,CA,35.3893,-120.6084,Norman Y. Mineta San Jose International Airport,KSJC,249.23934718324153,154.87015224646743
West Blocton,Bibb,AL,33.1186,-87.1253,Birmingham-Shuttlesworth International Airport,KBHM,60.27944322312611,37.45590997088574
Oquawka,Henderson,IL,40.9379,-90.9499,Quad City International Airport,KMLI,67.77757310004885,42.115031930265076
Colbert,Bryan,OK,33.8578,-96.5043,Dallas Fort Worth International Airport,KDFW,117.78995889252606,73.19128810499959
DeLisle,Harrison,MS,30.3848,-89.2746,Gulfport Biloxi International Airport,KGPT,19.77287537328159,12.28629529814643
Barneveld,Iowa,WI,43.0117,-89.8968,Chicago Rockford International Airport,KRFD,111.89973841505896,69.53127473865129
San Rafael,Cibola,NM,35.0878,-107.8895,Albuquerque International Sunport,KABQ,116.66316815320174,72.49113279115674
Funny River,Kenai Peninsula,AK,60.4873,-150.7808,Ted Stevens Anchorage International Airport,PANC,87.44167165284077,54.33373644493165
Rogersville,Lauderdale,AL,34.8251,-87.2821,Huntsville International Carl T Jones Field,KHSV,50.824717174922355,31.581015500642113
Marmaduke,Greene,AR,36.1901,-90.3851,Memphis International Airport,KMEM,132.85050567666576,82.54947813291662
Farmland,Randolph,IN,40.1895,-85.1273,James M Cox Dayton International Airport,KDAY,83.61677707986276,51.957057114246815
Clinton,Hickman,KY,36.6662,-88.9939,Memphis International Airport,KMEM,201.11046745527034,124.96425249524228
Holiday Lakes,Brazoria,TX,29.2083,-95.5146,George Bush Intercontinental Houston Airport,KIAH,87.9082286398686,54.62364151982952
West Easton,Northampton,PA,40.6781,-75.2357,Philadelphia International Airport,KPHL,89.64680965376384,55.70394569073082
Sheridan,Placer,CA,38.969,-121.3559,Sacramento International Airport,KSMF,36.60965638680149,22.748186120654506
Ontonagon,Ontonagon,MI,46.8665,-89.3122,Duluth International Airport,KDLH,219.11055179090047,136.14898649897398
Stockbridge,Ingham,MI,42.4483,-84.1757,MBS International Airport,KMBS,120.85541415530834,75.09607372018093
Brown City,Sanilac,MI,43.2115,-82.9879,MBS International Airport,KMBS,95.2019166139776,59.1557291687272
Barbourmeade,Jefferson,KY,38.2986,-85.6009,Louisville Muhammad Ali International Airport,KSDF,18.164745215959666,11.287049532535118
Grant Park,Kankakee,IL,41.2429,-87.6353,Chicago Midway International Airport,KMDW,61.171967228291436,38.01049868300412
Goodman,McDonald,MO,36.7388,-94.4091,Tulsa International Airport,KTUL,145.26257074123123,90.26197789656374
Valmeyer,Monroe,IL,38.3064,-90.2979,St Louis Lambert International Airport,KSTL,49.579589889347474,30.80732926505171
Alton,Sioux,IA,42.9876,-96.0095,Des Moines International Airport,KDSM,251.7974445431528,156.45968027271232
Dickson,Carter,OK,34.1877,-96.997,Dallas Fort Worth International Airport,KDFW,143.59193052315175,89.22389017948743
LaCoste,Medina,TX,29.31,-98.8116,San Antonio International Airport,KSAT,41.408140869104514,25.729826181604516
Barry,Pike,IL,39.6983,-91.0399,St Louis Lambert International Airport,KSTL,120.32958734758871,74.76934008567602
Millbury,Wood,OH,41.5648,-83.4255,Cleveland Hopkins International Airport,KCLE,132.34593871568808,82.23595475489356
Wolf Creek,Weber,UT,41.3253,-111.8288,Salt Lake City International Airport,KSLC,60.997339344635925,37.90198994538364
Pinopolis,Berkeley,SC,33.2287,-80.0386,Charleston Air Force Base-International Airport,KCHS,36.70575838734388,22.807901136053932
Ellendale,Dickey,ND,46.0043,-98.5254,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,432.07922413211594,268.48158599404184
Shell Knob,Barry,MO,36.6105,-93.6042,Tulsa International Airport,KTUL,209.46569909649023,130.15595280642506
Country Club Hills,St. Louis,MO,38.7208,-90.2751,St Louis Lambert International Airport,KSTL,8.796764050094332,5.466055833923975
Bethany Beach,Sussex,DE,38.5391,-75.066,Philadelphia International Airport,KPHL,148.96652370465506,92.56350759418996
Midway,LaSalle,LA,31.6788,-92.1493,Jackson-Medgar Wiley Evers International Airport,KJAN,207.78556932321084,129.1119685530467
Gordonsville,Smith,TN,36.1817,-85.9324,Nashville International Airport,KBNA,67.26192952274641,41.79462586186437
Cortland West,Cortland,NY,42.5942,-76.2258,Syracuse Hancock International Airport,KSYR,58.30716936033079,36.23039579403198
Bally,Berks,PA,40.4004,-75.5876,Philadelphia International Airport,KPHL,65.73575510584814,40.84630503302699
Blue Lake,Humboldt,CA,40.8813,-123.9931,Sacramento International Airport,KSMF,318.09713720147545,197.65639985944546
Mansfield,Wright,MO,37.1102,-92.5804,St Louis Lambert International Airport,KSTL,266.0261435007484,165.30098401843222
Taylorsville,Smith,MS,31.8322,-89.434,Jackson-Medgar Wiley Evers International Airport,KJAN,80.59147425867432,50.077221069881574
Hemphill,Sabine,TX,31.3431,-93.8512,George Bush Intercontinental Houston Airport,KIAH,207.69923312669974,129.05832172701716
Melcher-Dallas,Marion,IA,41.2275,-93.2411,Des Moines International Airport,KDSM,49.00202338614071,30.44844607387432
Kamiah,Lewis,ID,46.2269,-116.0283,Spokane International Airport,KGEG,192.52161797962737,119.62738878994263
Eaton Estates,Lorain,OH,41.3061,-82.0114,Cleveland Hopkins International Airport,KCLE,17.882699400595698,11.11179438578743
Quebrada del Agua,Ponce,PR,18.0379,-66.6846,Miami International Airport,KMIA,1645.5823679862995,1022.5174906944885
Muscoda,Grant,WI,43.1873,-90.4334,Chicago Rockford International Airport,KRFD,155.2094152081753,96.44266057920214
Dexter,Chaves,NM,33.1954,-104.3689,Lubbock Preston Smith International Airport,KLBB,241.91923362897882,150.32164450311893
Olmito,Cameron,TX,26.0232,-97.5379,Corpus Christi International Airport,KCRP,194.3140640661863,120.74116316568306
Río Cañas Abajo,Juana Díaz,PR,18.0391,-66.4679,Miami International Airport,KMIA,1664.5480092288194,1034.3021939521227
Gregory,Gregory,SD,43.2299,-99.4208,Des Moines International Airport,KDSM,508.9866225266774,316.2696284233486
Marion,Guadalupe,TX,29.5726,-98.143,San Antonio International Airport,KSAT,31.905687723154696,19.8252754673619
Black River,Jefferson,NY,44.0089,-75.7966,Syracuse Hancock International Airport,KSYR,102.8918782673028,63.93404986920786
Berry Creek,Butte,CA,39.6314,-121.4052,Sacramento International Airport,KSMF,105.3040569844774,65.4329082533131
Fayette,Fulton,OH,41.6727,-84.3284,Fort Wayne International Airport,KFWA,105.8117369781413,65.74836598019203
Ranchos Penitas West,Webb,TX,27.6745,-99.6035,Corpus Christi International Airport,KCRP,207.20409020442816,128.75065417523376
Alto,Cherokee,TX,31.6509,-95.0708,George Bush Intercontinental Houston Airport,KIAH,187.09946418644085,116.25821858088578
Palm Valley,Cameron,TX,26.2015,-97.7546,Corpus Christi International Airport,KCRP,176.25140414604357,109.51754649591207
Bayboro,Pamlico,NC,35.1474,-76.7692,Raleigh Durham International Airport,KRDU,199.90508720593604,124.21526392325713
Sunrise Lake,Pike,PA,41.3136,-74.9638,Newark Liberty International Airport,KEWR,96.02770513999548,59.66885037608516
Woodland Heights,Venango,PA,41.4109,-79.7047,Erie International Tom Ridge Field,KERI,84.27482554188975,52.365949476754686
Bethany,Moultrie,IL,39.6441,-88.7413,General Wayne A. Downing Peoria International Airport,KPIA,139.3266850110066,86.57358945731117
Millers Falls,Franklin,MA,42.5792,-72.4925,Bradley International Airport,KBDL,72.90728488542555,45.30248709799874
King Arthur Park,Gallatin,MT,45.6664,-111.1268,Billings Logan International Airport,KBIL,201.13158659143502,124.97737531822389
Mapleton,Cass,ND,46.8915,-97.0533,Duluth International Airport,KDLH,369.434053558103,229.55568118026275
Cavalier,Pembina,ND,48.7939,-97.6226,Duluth International Airport,KDLH,459.65150127019893,285.61420492606504
Houston,Washington,PA,40.2494,-80.211,Pittsburgh International Airport,KPIT,26.984298307677864,16.767265820599764
Simpson,Lackawanna,PA,41.5945,-75.4813,Newark Liberty International Airport,KEWR,148.79351124820136,92.45600263650837
Edwardsburg,Cass,MI,41.7965,-86.0835,Fort Wayne International Airport,KFWA,117.32814288727798,72.90432893963938
Maggie Valley,Haywood,NC,35.5239,-83.0643,Greenville Spartanburg International Airport,KGSP,103.81886946460811,64.5100555018669
Keenesburg,Weld,CO,40.1112,-104.504,Denver International Airport,KDEN,31.256965896356796,19.422178407378297
Tidmore Bend,Etowah,AL,34.0324,-85.9254,Birmingham-Shuttlesworth International Airport,KBHM,92.63181823603551,57.55874405550727
